Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Region,State,City,Product_Category,Quantity,Unit_Price,Total_Amount,Channel
ORD-102131,2022-08-06,CUST-9737,29,Male,West,California,San Diego,Beauty,3,70.77,212.31,Online
ORD-102132,2023-05-31,CUST-3953,59,Male,Midwest,Illinois,Chicago,Home,2,100.49,200.98,Online
ORD-102133,2022-01-24,CUST-1220,56,Female,West,Washington,Seattle,Beauty,1,24.78,24.78,Online
ORD-102134,2023-06-22,CUST-6614,70,Female,South,Florida,Miami,Clothing,2,79.42,158.84,Online
ORD-102135,2022-03-22,CUST-1307,63,Male,Northeast,New York,Rochester,Electronics,4,185.09,740.36,In-Store
ORD-102136,2022-12-30,CUST-3203,28,Male,West,California,Los Angeles,Sports,4,107.93,431.72,Online
ORD-102137,2022-04-06,CUST-7879,19,Female,Midwest,Ohio,Cleveland,Electronics,6,269.99,1619.94,Online
ORD-102138,2024-05-06,CUST-1899,48,Other,Midwest,Ohio,Cleveland,Clothing,6,16.39,98.34,Online
ORD-102139,2023-04-13,CUST-8586,29,Male,West,California,San Diego,Beauty,3,104.31,312.93,In-Store
ORD-102140,2023-02-26,CUST-4247,68,Male,Northeast,Pennsylvania,Allentown,Home,5,219.51,1097.55,In-Store
ORD-102141,2023-09-06,CUST-3248,30,Female,West,Washington,Spokane,Home,2,276.31,552.62,Online
ORD-102142,2023-01-01,CUST-8600,48,Female,West,Colorado,Boulder,Beauty,7,108.37,758.59,In-Store
ORD-102143,2024-05-14,CUST-4414,68,Male,South,Texas,Austin,Electronics,5,534.0,2670.0,In-Store
ORD-102144,2024-08-27,CUST-6370,72,Male,West,California,Los Angeles,Beauty,4,28.97,115.88,In-Store
ORD-102145,2022-03-26,CUST-3763,36,Female,West,Washington,Spokane,Home,2,235.2,470.4,Online
ORD-102146,2023-07-05,CUST-6658,45,Female,Midwest,Michigan,Grand Rapids,Sports,5,123.19,615.95,In-Store
ORD-102147,2022-01-23,CUST-3711,40,Female,South,Georgia,Atlanta,Beauty,3,55.98,167.94,Online
ORD-102148,2023-07-30,CUST-8661,29,Male,West,Colorado,Colorado Springs,Home,2,202.79,405.58,In-Store
ORD-102149,2022-01-07,CUST-6552,32,Female,South,Georgia,Savannah,Beauty,5,29.18,145.9,Online
ORD-102150,2023-07-25,CUST-4841,38,Female,Northeast,New York,Rochester,Clothing,8,87.04,696.32,Online
ORD-102151,2024-05-25,CUST-1817,37,Female,West,Colorado,Denver,Home,4,147.57,590.28,In-Store
ORD-102152,2024-12-06,CUST-5291,35,Male,Northeast,Massachusetts,Springfield,Beauty,2,69.65,139.3,Online
ORD-102153,2023-12-21,CUST-7809,34,Female,West,California,San Jose,Beauty,4,54.45,217.8,In-Store
ORD-102154,2022-05-18,CUST-7025,60,Male,Northeast,Pennsylvania,Pittsburgh,Sports,1,235.83,235.83,Online
ORD-102155,2024-08-31,CUST-3735,54,Female,Northeast,Pennsylvania,Pittsburgh,Home,1,215.3,215.3,In-Store
ORD-102156,2024-02-28,CUST-1334,36,Other,South,Florida,Orlando,Electronics,6,544.68,3268.08,Online
ORD-102157,2023-05-23,CUST-8277,35,Female,Midwest,Illinois,Chicago,Beauty,8,80.91,647.28,In-Store
ORD-102158,2022-02-15,CUST-7628,48,Female,Northeast,Pennsylvania,Philadelphia,Clothing,3,71.79,215.37,In-Store
ORD-102159,2024-08-31,CUST-5607,67,Male,Northeast,Pennsylvania,Pittsburgh,Sports,7,95.69,669.83,Online
ORD-102160,2023-11-06,CUST-1764,42,Male,Midwest,Michigan,Grand Rapids,Clothing,5,106.76,533.8,Online
ORD-102161,2024-11-20,CUST-9252,66,Female,West,California,San Jose,Home,6,257.48,1544.88,In-Store
ORD-102162,2023-09-12,CUST-3261,26,Female,West,California,San Diego,Sports,7,195.95,1371.65,In-Store
ORD-102163,2024-04-02,CUST-8254,19,Male,Midwest,Illinois,Chicago,Electronics,7,469.65,3287.55,Online
ORD-102164,2022-01-31,CUST-8775,30,Female,Midwest,Michigan,Ann Arbor,Electronics,3,319.8,959.4,Online
ORD-102165,2024-05-07,CUST-6289,74,Female,Midwest,Ohio,Columbus,Beauty,1,68.73,68.73,In-Store
ORD-102166,2023-09-23,CUST-5299,28,Male,South,Texas,Houston,Clothing,4,146.28,585.12,Online
ORD-102167,2023-05-02,CUST-6354,37,Female,Northeast,New York,Buffalo,Home,7,145.9,1021.3,In-Store
ORD-102168,2023-01-03,CUST-2040,57,Male,West,California,Los Angeles,Home,5,298.95,1494.75,Online
ORD-102169,2023-07-11,CUST-4801,53,Female,South,Georgia,Atlanta,Electronics,3,480.55,1441.65,In-Store
ORD-102170,2022-06-04,CUST-8633,64,Female,West,Washington,Tacoma,Electronics,7,398.71,2790.97,In-Store
ORD-102171,2023-07-10,CUST-4633,61,Male,Northeast,New York,Buffalo,Home,3,272.35,817.05,In-Store
ORD-102172,2022-07-10,CUST-6383,18,Male,West,California,Los Angeles,Beauty,1,113.06,113.06,In-Store
ORD-102173,2024-04-24,CUST-5888,20,Male,Northeast,New York,New York,Sports,1,139.04,139.04,In-Store
ORD-102174,2022-05-15,CUST-8442,28,Male,Midwest,Michigan,Grand Rapids,Sports,3,169.79,509.37,In-Store
ORD-102175,2023-09-05,CUST-9627,38,Female,Northeast,Pennsylvania,Philadelphia,Beauty,3,66.8,200.4,In-Store
ORD-102176,2023-11-26,CUST-4012,59,Female,South,Texas,Houston,Beauty,1,56.53,56.53,Online
ORD-102177,2022-08-19,CUST-7305,72,Male,West,Washington,Spokane,Clothing,1,90.26,90.26,Online
ORD-102178,2022-02-04,CUST-4933,57,Male,Northeast,Pennsylvania,Philadelphia,Beauty,4,83.98,335.92,In-Store
ORD-102179,2023-07-29,CUST-5412,31,Male,West,Colorado,Colorado Springs,Clothing,5,60.09,300.45,Online
ORD-102180,2024-09-19,CUST-1096,23,Male,South,Georgia,Athens,Clothing,5,36.91,184.55,In-Store
ORD-102181,2023-03-17,CUST-7681,56,Male,Northeast,New York,New York,Beauty,6,37.35,224.1,Online
ORD-102182,2023-06-30,CUST-8394,43,Female,Northeast,New York,Rochester,Beauty,8,10.08,80.64,In-Store
ORD-102183,2023-08-25,CUST-4969,42,Male,South,Texas,Dallas,Home,4,215.55,862.2,Online
ORD-102184,2024-10-23,CUST-2296,62,Female,West,Washington,Spokane,Electronics,4,530.54,2122.16,In-Store
ORD-102185,2023-07-12,CUST-9356,52,Male,South,Georgia,Athens,Beauty,8,37.36,298.88,Online
ORD-102186,2024-03-30,CUST-7735,27,Other,Midwest,Illinois,Aurora,Electronics,7,271.78,1902.46,Online
ORD-102187,2024-12-19,CUST-7680,36,Female,Midwest,Ohio,Cincinnati,Home,8,290.98,2327.84,In-Store
ORD-102188,2022-12-23,CUST-3210,65,Male,South,Texas,Austin,Sports,7,62.44,437.08,In-Store
ORD-102189,2022-09-21,CUST-1181,42,Male,Northeast,Massachusetts,Springfield,Sports,7,60.69,424.83,In-Store
ORD-102190,2024-02-12,CUST-3528,55,Female,Midwest,Illinois,Aurora,Sports,8,218.99,1751.92,Online
ORD-102191,2024-11-20,CUST-8602,63,Female,Midwest,Ohio,Cleveland,Electronics,5,116.78,583.9,Online
ORD-102192,2022-12-20,CUST-1800,51,Female,South,Georgia,Atlanta,Electronics,6,160.08,960.48,Online
ORD-102193,2023-01-24,CUST-2386,27,Other,West,California,Los Angeles,Electronics,2,209.28,418.56,Online
ORD-102194,2024-08-13,CUST-7535,27,Female,Northeast,Massachusetts,Springfield,Clothing,1,132.55,132.55,In-Store
ORD-102195,2022-05-25,CUST-4567,37,Male,Midwest,Michigan,Ann Arbor,Beauty,6,26.75,160.5,In-Store
ORD-102196,2024-08-20,CUST-3169,20,Female,West,Colorado,Boulder,Beauty,5,27.57,137.85,In-Store
ORD-102197,2022-10-05,CUST-5863,18,Male,Midwest,Illinois,Naperville,Clothing,4,60.47,241.88,Online
ORD-102198,2024-09-19,CUST-7989,45,Female,Northeast,Pennsylvania,Pittsburgh,Sports,7,48.77,341.39,In-Store
ORD-102199,2022-03-11,CUST-7062,43,Female,Northeast,New York,Buffalo,Home,4,195.83,783.32,Online
ORD-102200,2024-04-16,CUST-7701,24,Female,West,Colorado,Boulder,Beauty,3,93.35,280.05,In-Store
ORD-102201,2023-08-18,CUST-1110,37,Male,South,Florida,Orlando,Electronics,3,224.89,674.67,In-Store
ORD-102202,2023-02-02,CUST-8899,60,Female,West,California,Los Angeles,Electronics,8,319.61,2556.88,Online
ORD-102203,2022-12-14,CUST-2200,49,Other,South,Texas,Houston,Beauty,2,93.33,186.66,In-Store
ORD-102204,2023-01-03,CUST-1737,27,Female,Northeast,Pennsylvania,Philadelphia,Sports,8,64.48,515.84,Online
ORD-102205,2023-01-24,CUST-5886,64,Male,South,Florida,Orlando,Beauty,5,70.49,352.45,Online
ORD-102206,2023-07-09,CUST-9083,45,Male,West,California,Los Angeles,Home,2,278.44,556.88,In-Store
ORD-102207,2024-08-21,CUST-7775,38,Male,Northeast,Massachusetts,Springfield,Electronics,6,99.41,596.46,In-Store
ORD-102208,2022-12-07,CUST-9818,55,Male,South,Florida,Orlando,Clothing,5,20.0,100.0,In-Store
ORD-102209,2023-12-27,CUST-9337,18,Male,Northeast,Pennsylvania,Allentown,Electronics,6,542.36,3254.16,Online
ORD-102210,2023-07-10,CUST-7429,60,Male,Northeast,Massachusetts,Boston,Beauty,8,10.3,82.4,Online
ORD-102211,2023-05-19,CUST-1206,63,Male,South,Texas,Austin,Home,1,298.45,298.45,Online
ORD-102212,2022-11-03,CUST-3919,23,Female,Northeast,Pennsylvania,Philadelphia,Sports,7,110.54,773.78,Online
ORD-102213,2022-03-23,CUST-4908,50,Male,West,Colorado,Boulder,Electronics,8,343.8,2750.4,Online
ORD-102214,2024-03-13,CUST-6270,28,Female,South,Texas,Dallas,Home,7,218.6,1530.2,Online
ORD-102215,2023-02-22,CUST-4878,39,Female,Midwest,Illinois,Chicago,Clothing,8,55.5,444.0,In-Store
ORD-102216,2024-10-27,CUST-9310,75,Male,West,Washington,Seattle,Sports,8,248.25,1986.0,Online
ORD-102217,2022-12-11,CUST-1672,61,Female,Northeast,Pennsylvania,Allentown,Home,4,42.08,168.32,Online
ORD-102218,2022-10-25,CUST-7386,42,Male,South,Georgia,Savannah,Sports,6,149.0,894.0,Online
ORD-102219,2024-03-28,CUST-4948,29,Female,Northeast,Pennsylvania,Allentown,Beauty,1,42.48,42.48,Online
ORD-102220,2022-11-22,CUST-3404,19,Male,West,Colorado,Denver,Beauty,8,114.72,917.76,Online
ORD-102221,2023-07-25,CUST-5854,48,Female,Northeast,Pennsylvania,Allentown,Clothing,4,25.79,103.16,In-Store
ORD-102222,2023-08-16,CUST-7396,65,Male,South,Georgia,Atlanta,Sports,5,116.88,584.4,In-Store
ORD-102223,2024-03-04,CUST-7687,26,Female,Midwest,Illinois,Aurora,Sports,7,232.26,1625.82,Online
ORD-102224,2022-01-28,CUST-3258,65,Male,South,Texas,Houston,Home,8,247.63,1981.04,In-Store
ORD-102225,2022-01-13,CUST-4540,42,Female,Northeast,Massachusetts,Boston,Beauty,4,14.57,58.28,Online
ORD-102226,2024-06-07,CUST-1137,41,Male,Northeast,Pennsylvania,Allentown,Beauty,5,102.12,510.6,In-Store
ORD-102227,2022-09-05,CUST-1179,73,Male,Northeast,Pennsylvania,Philadelphia,Clothing,1,123.74,123.74,Online
ORD-102228,2022-03-01,CUST-3345,41,Male,South,Florida,Miami,Clothing,8,117.19,937.52,Online
ORD-102229,2024-01-21,CUST-4789,72,Male,Midwest,Ohio,Columbus,Electronics,7,73.65,515.55,In-Store
ORD-102230,2024-08-07,CUST-6715,70,Female,South,Georgia,Savannah,Home,5,294.82,1474.1,Online
ORD-102231,2022-10-08,CUST-1718,38,Male,South,Georgia,Savannah,Home,4,163.86,655.44,Online
ORD-102232,2022-02-03,CUST-2978,63,Female,West,Washington,Tacoma,Home,4,99.35,397.4,In-Store
ORD-102233,2023-08-03,CUST-6409,43,Other,Midwest,Illinois,Naperville,Home,3,54.54,163.62,In-Store
ORD-102234,2022-04-18,CUST-6159,62,Male,Northeast,New York,Buffalo,Electronics,7,512.2,3585.4,Online
ORD-102235,2024-05-16,CUST-1499,46,Male,West,Colorado,Denver,Beauty,7,11.76,82.32,Online
ORD-102236,2022-05-09,CUST-6996,50,Male,Northeast,Massachusetts,Boston,Electronics,2,292.67,585.34,In-Store
ORD-102237,2022-07-04,CUST-7933,49,Female,South,Florida,Miami,Home,8,180.18,1441.44,Online
ORD-102238,2023-01-03,CUST-5188,37,Male,Midwest,Michigan,Grand Rapids,Home,8,178.81,1430.48,Online
ORD-102239,2024-02-08,CUST-5328,64,Female,Midwest,Illinois,Naperville,Home,8,183.39,1467.12,Online
ORD-102240,2024-07-31,CUST-3017,54,Female,Northeast,Pennsylvania,Allentown,Sports,7,119.99,839.93,In-Store
ORD-102241,2023-09-08,CUST-7629,55,Male,South,Florida,Miami,Sports,4,64.81,259.24,Online
ORD-102242,2024-10-10,CUST-5322,58,Female,West,Washington,Tacoma,Electronics,6,427.67,2566.02,Online
ORD-102243,2023-01-16,CUST-4979,65,Female,West,Colorado,Denver,Sports,5,76.2,381.0,Online
ORD-102244,2022-07-25,CUST-4041,28,Male,South,Florida,Orlando,Clothing,4,40.6,162.4,In-Store
ORD-102245,2024-09-08,CUST-4484,68,Female,Midwest,Michigan,Grand Rapids,Home,5,31.18,155.9,In-Store
ORD-102246,2022-10-01,CUST-6278,33,Female,West,Washington,Spokane,Sports,3,79.41,238.23,Online
ORD-102247,2023-04-30,CUST-3612,32,Female,South,Georgia,Atlanta,Electronics,3,181.06,543.18,Online
ORD-102248,2022-07-12,CUST-5118,62,Other,Northeast,Massachusetts,Springfield,Clothing,4,117.75,471.0,Online
ORD-102249,2023-07-26,CUST-5806,26,Male,South,Florida,Tampa,Electronics,3,539.2,1617.6,Online
ORD-102250,2024-09-16,CUST-6429,70,Male,Northeast,Massachusetts,Worcester,Home,3,271.08,813.24,Online
ORD-102251,2024-06-25,CUST-6301,45,Female,Northeast,New York,Rochester,Clothing,2,18.98,37.96,In-Store
ORD-102252,2024-03-16,CUST-5658,33,Male,Midwest,Illinois,Aurora,Clothing,3,81.52,244.56,Online
ORD-102253,2023-03-24,CUST-4338,22,Male,Northeast,Massachusetts,Worcester,Home,8,27.92,223.36,In-Store
ORD-102254,2022-01-08,CUST-4396,53,Male,Midwest,Ohio,Columbus,Home,6,67.45,404.7,Online
ORD-102255,2023-09-16,CUST-3216,58,Male,Northeast,Pennsylvania,Pittsburgh,Home,1,57.04,57.04,Online
ORD-102256,2022-02-07,CUST-8116,48,Female,South,Georgia,Atlanta,Beauty,8,56.23,449.84,Online
ORD-102257,2022-01-05,CUST-8040,71,Male,Northeast,New York,Rochester,Beauty,4,98.53,394.12,In-Store
ORD-102258,2024-01-01,CUST-7611,74,Female,South,Florida,Tampa,Electronics,5,365.52,1827.6,Online
ORD-102259,2024-09-21,CUST-4422,24,Female,Midwest,Michigan,Ann Arbor,Sports,8,192.17,1537.36,In-Store
ORD-102260,2023-07-23,CUST-2267,34,Female,West,California,San Jose,Sports,6,207.19,1243.14,Online
ORD-102261,2023-08-01,CUST-4400,27,Female,West,Washington,Seattle,Clothing,3,115.62,346.86,In-Store
ORD-102262,2023-06-11,CUST-7242,24,Male,Midwest,Michigan,Ann Arbor,Sports,2,171.92,343.84,In-Store
ORD-102263,2023-11-06,CUST-5723,53,Female,Midwest,Ohio,Columbus,Electronics,2,150.35,300.7,Online
ORD-102264,2022-12-01,CUST-3252,30,Female,South,Florida,Orlando,Clothing,3,61.04,183.12,In-Store
ORD-102265,2024-10-29,CUST-9055,22,Female,Midwest,Illinois,Chicago,Beauty,8,16.36,130.88,In-Store
ORD-102266,2023-08-18,CUST-2104,42,Female,West,Colorado,Denver,Clothing,5,92.7,463.5,Online
ORD-102267,2023-09-19,CUST-8660,65,Other,South,Florida,Miami,Home,7,212.28,1485.96,In-Store
ORD-102268,2024-03-03,CUST-4158,74,Female,Midwest,Illinois,Naperville,Beauty,3,32.15,96.45,In-Store
ORD-102269,2022-04-14,CUST-9896,21,Female,Midwest,Ohio,Columbus,Beauty,7,24.56,171.92,Online
ORD-102270,2023-10-23,CUST-6838,75,Male,West,Colorado,Colorado Springs,Beauty,5,46.36,231.8,In-Store
ORD-102271,2024-12-06,CUST-7530,38,Male,South,Florida,Orlando,Electronics,3,190.12,570.36,Online
ORD-102272,2022-01-12,CUST-1112,21,Male,West,Washington,Tacoma,Beauty,3,42.03,126.09,Online
ORD-102273,2022-05-27,CUST-7794,42,Male,South,Texas,Houston,Clothing,5,131.31,656.55,Online
ORD-102274,2024-11-15,CUST-8738,36,Male,Midwest,Illinois,Naperville,Beauty,7,11.87,83.09,In-Store
ORD-102275,2023-10-14,CUST-8699,73,Male,Northeast,Massachusetts,Boston,Clothing,7,41.19,288.33,In-Store
ORD-102276,2023-09-03,CUST-5387,27,Female,West,California,Los Angeles,Electronics,6,452.23,2713.38,Online
ORD-102277,2024-12-31,CUST-4659,19,Other,South,Georgia,Atlanta,Clothing,5,105.18,525.9,Online
ORD-102278,2024-06-06,CUST-2084,70,Female,West,Colorado,Boulder,Clothing,5,60.45,302.25,Online
ORD-102279,2023-07-05,CUST-2794,31,Male,South,Georgia,Atlanta,Home,6,276.02,1656.12,Online
ORD-102280,2023-12-26,CUST-7187,66,Female,South,Georgia,Atlanta,Sports,6,134.6,807.6,In-Store
ORD-102281,2023-04-02,CUST-5115,61,Male,South,Georgia,Athens,Sports,1,52.28,52.28,In-Store
ORD-102282,2022-01-03,CUST-3762,63,Female,South,Texas,Austin,Electronics,4,583.2,2332.8,Online
ORD-102283,2024-12-22,CUST-3292,39,Female,Northeast,Massachusetts,Boston,Home,3,31.44,94.32,Online
ORD-102284,2024-06-20,CUST-8533,48,Male,West,Washington,Spokane,Sports,6,239.8,1438.8,Online
ORD-102285,2023-09-25,CUST-2092,50,Female,South,Georgia,Athens,Clothing,4,15.5,62.0,Online
ORD-102286,2022-09-22,CUST-6242,68,Female,West,Colorado,Colorado Springs,Home,2,179.75,359.5,Online
ORD-102287,2023-03-27,CUST-3757,75,Male,South,Georgia,Athens,Beauty,5,28.23,141.15,Online
ORD-102288,2024-09-11,CUST-5792,51,Male,West,California,San Jose,Electronics,7,271.57,1900.99,In-Store
ORD-102289,2023-03-14,CUST-2416,41,Male,Northeast,Massachusetts,Springfield,Sports,3,87.83,263.49,Online
ORD-102290,2024-02-21,CUST-6927,70,Male,South,Florida,Tampa,Sports,1,234.72,234.72,In-Store
ORD-102291,2023-04-28,CUST-3187,47,Female,Midwest,Michigan,Grand Rapids,Electronics,8,393.57,3148.56,In-Store
ORD-102292,2022-02-25,CUST-3482,74,Male,West,Colorado,Colorado Springs,Electronics,1,439.64,439.64,In-Store
ORD-102293,2024-05-27,CUST-6183,70,Male,West,California,San Jose,Sports,5,206.28,1031.4,In-Store
ORD-102294,2023-10-24,CUST-5251,22,Female,West,Washington,Spokane,Home,6,76.71,460.26,Online
ORD-102295,2022-03-23,CUST-8412,65,Male,Northeast,Massachusetts,Springfield,Electronics,6,321.76,1930.56,Online
ORD-102296,2023-09-12,CUST-7055,50,Other,West,California,San Diego,Sports,4,136.27,545.08,Online
ORD-102297,2024-06-26,CUST-7734,31,Female,Midwest,Illinois,Naperville,Beauty,7,18.72,131.04,Online
ORD-102298,2024-03-28,CUST-2782,29,Male,Northeast,Pennsylvania,Pittsburgh,Electronics,2,135.08,270.16,Online
ORD-102299,2024-12-07,CUST-7340,72,Female,Northeast,Pennsylvania,Philadelphia,Electronics,8,53.87,430.96,Online
ORD-102300,2022-03-17,CUST-2940,21,Male,Midwest,Illinois,Aurora,Clothing,3,67.33,201.99,In-Store
ORD-102301,2023-04-19,CUST-4668,35,Female,West,Colorado,Boulder,Sports,8,231.9,1855.2,Online
ORD-102302,2023-10-10,CUST-1724,44,Female,West,Colorado,Colorado Springs,Beauty,4,119.62,478.48,Online
ORD-102303,2023-12-27,CUST-8308,18,Female,West,California,San Jose,Electronics,3,511.93,1535.79,In-Store
ORD-102304,2023-03-23,CUST-2640,38,Male,Northeast,Pennsylvania,Pittsburgh,Beauty,1,49.32,49.32,In-Store
ORD-102305,2024-12-10,CUST-8838,57,Female,Midwest,Michigan,Grand Rapids,Home,5,32.52,162.6,Online
ORD-102306,2024-11-08,CUST-9804,31,Male,Northeast,Massachusetts,Boston,Home,8,286.27,2290.16,In-Store
ORD-102307,2022-07-29,CUST-3496,32,Other,South,Texas,Houston,Beauty,8,22.52,180.16,In-Store
ORD-102308,2024-03-16,CUST-9746,56,Male,Northeast,Pennsylvania,Allentown,Beauty,8,77.97,623.76,Online
ORD-102309,2022-10-19,CUST-4803,58,Other,South,Florida,Orlando,Sports,5,80.58,402.9,In-Store
ORD-102310,2023-08-24,CUST-1405,66,Other,West,Colorado,Boulder,Home,1,38.59,38.59,Online
ORD-102311,2022-10-03,CUST-6231,48,Male,West,Colorado,Colorado Springs,Clothing,2,62.93,125.86,In-Store
ORD-102312,2024-01-20,CUST-8422,63,Female,Midwest,Michigan,Grand Rapids,Clothing,2,83.72,167.44,In-Store
ORD-102313,2023-03-03,CUST-1618,26,Female,Northeast,Massachusetts,Springfield,Home,5,199.91,999.55,In-Store
ORD-102314,2023-04-10,CUST-4713,29,Male,West,Colorado,Boulder,Electronics,6,394.76,2368.56,Online
ORD-102315,2023-05-22,CUST-8091,69,Male,West,California,San Diego,Home,7,257.04,1799.28,In-Store
ORD-102316,2024-03-07,CUST-3894,64,Male,South,Georgia,Savannah,Electronics,8,197.25,1578.0,In-Store
ORD-102317,2022-08-24,CUST-7958,22,Male,South,Texas,Houston,Clothing,2,84.34,168.68,Online
ORD-102318,2022-05-28,CUST-5696,75,Other,Midwest,Ohio,Cleveland,Beauty,7,86.9,608.3,Online
ORD-102319,2023-06-07,CUST-4332,62,Female,West,Washington,Seattle,Clothing,3,87.36,262.08,Online
ORD-102320,2023-05-10,CUST-4297,67,Female,Midwest,Ohio,Cincinnati,Home,1,181.04,181.04,In-Store
ORD-102321,2024-02-27,CUST-4066,25,Female,Midwest,Ohio,Cleveland,Beauty,8,23.54,188.32,In-Store
ORD-102322,2024-04-30,CUST-7780,45,Female,Northeast,New York,Buffalo,Beauty,4,40.57,162.28,In-Store
ORD-102323,2022-03-07,CUST-3202,68,Female,Midwest,Illinois,Naperville,Clothing,5,97.85,489.25,Online
ORD-102324,2022-05-29,CUST-4420,64,Male,West,Colorado,Denver,Beauty,8,49.39,395.12,In-Store
ORD-102325,2022-07-12,CUST-8771,73,Male,Northeast,Massachusetts,Boston,Home,5,247.99,1239.95,Online
ORD-102326,2023-08-25,CUST-1440,57,Male,Midwest,Ohio,Columbus,Beauty,5,103.66,518.3,In-Store
ORD-102327,2024-06-08,CUST-6032,26,Female,West,California,Los Angeles,Sports,7,76.66,536.62,In-Store
ORD-102328,2024-02-17,CUST-4574,22,Female,South,Georgia,Athens,Beauty,6,49.16,294.96,In-Store
ORD-102329,2023-01-10,CUST-8962,61,Male,South,Texas,Dallas,Sports,1,26.05,26.05,In-Store
ORD-102330,2023-10-25,CUST-1040,29,Female,South,Florida,Miami,Clothing,5,120.23,601.15,In-Store
ORD-102331,2023-06-08,CUST-7542,48,Male,Midwest,Michigan,Detroit,Home,8,231.41,1851.28,In-Store
ORD-102332,2022-05-16,CUST-5140,41,Male,Northeast,Massachusetts,Springfield,Beauty,5,73.83,369.15,Online
ORD-102333,2024-01-03,CUST-2520,25,Male,West,Colorado,Colorado Springs,Beauty,6,33.5,201.0,Online
ORD-102334,2022-01-17,CUST-5743,18,Female,South,Texas,Dallas,Beauty,7,56.74,397.18,Online
ORD-102335,2022-04-17,CUST-9656,69,Male,Northeast,New York,New York,Sports,8,241.96,1935.68,Online
ORD-102336,2023-02-27,CUST-2381,38,Male,Northeast,Massachusetts,Boston,Beauty,8,68.83,550.64,Online
ORD-102337,2022-08-01,CUST-1242,49,Female,Northeast,Pennsylvania,Pittsburgh,Electronics,1,388.33,388.33,Online
ORD-102338,2024-12-10,CUST-6244,45,Male,South,Florida,Miami,Beauty,1,25.71,25.71,Online
ORD-102339,2023-02-10,CUST-5004,69,Female,South,Florida,Miami,Clothing,1,69.57,69.57,Online
ORD-102340,2023-02-04,CUST-1888,29,Female,West,Washington,Tacoma,Home,1,209.08,209.08,In-Store
ORD-102341,2022-10-10,CUST-3755,36,Female,Northeast,Massachusetts,Boston,Electronics,7,274.87,1924.09,Online
ORD-102342,2023-10-08,CUST-2235,34,Male,Midwest,Illinois,Chicago,Beauty,7,108.21,757.47,Online
ORD-102343,2024-11-29,CUST-3304,26,Male,Midwest,Ohio,Columbus,Electronics,6,177.66,1065.96,In-Store
ORD-102344,2022-09-25,CUST-4017,60,Male,South,Florida,Miami,Electronics,2,578.48,1156.96,In-Store
ORD-102345,2022-04-05,CUST-2237,25,Female,South,Georgia,Savannah,Clothing,4,92.74,370.96,Online
ORD-102346,2022-12-23,CUST-6957,29,Female,Northeast,New York,New York,Clothing,5,60.3,301.5,In-Store
ORD-102347,2023-08-04,CUST-6460,26,Male,Midwest,Michigan,Grand Rapids,Home,5,190.64,953.2,Online
ORD-102348,2022-01-11,CUST-3838,34,Female,West,Washington,Seattle,Home,3,228.72,686.16,In-Store
ORD-102349,2024-01-01,CUST-5055,45,Female,West,Colorado,Denver,Home,6,69.66,417.96,Online
ORD-102350,2023-04-21,CUST-6836,43,Female,Northeast,Massachusetts,Springfield,Clothing,7,147.55,1032.85,Online
ORD-102351,2023-11-12,CUST-2086,35,Female,West,California,San Diego,Clothing,1,98.64,98.64,Online
ORD-102352,2023-09-07,CUST-2724,35,Male,South,Texas,Houston,Beauty,6,27.52,165.12,In-Store
ORD-102353,2023-07-09,CUST-7452,45,Female,Midwest,Ohio,Columbus,Sports,7,49.27,344.89,In-Store
ORD-102354,2023-11-26,CUST-5093,27,Male,West,Washington,Tacoma,Clothing,5,28.94,144.7,Online
ORD-102355,2022-11-17,CUST-8498,73,Female,West,California,San Jose,Sports,4,94.52,378.08,Online
ORD-102356,2023-08-10,CUST-7730,53,Male,West,California,San Jose,Sports,1,114.98,114.98,Online
ORD-102357,2022-10-29,CUST-5850,54,Male,Midwest,Michigan,Ann Arbor,Sports,2,115.51,231.02,Online
ORD-102358,2023-04-05,CUST-9193,23,Male,Midwest,Michigan,Grand Rapids,Electronics,1,184.66,184.66,Online
ORD-102359,2023-03-03,CUST-8765,26,Male,West,Colorado,Denver,Electronics,2,200.63,401.26,In-Store
ORD-102360,2024-09-14,CUST-1312,53,Female,West,Colorado,Boulder,Sports,4,47.1,188.4,In-Store
ORD-102361,2023-08-08,CUST-7524,68,Male,South,Florida,Orlando,Clothing,6,101.73,610.38,In-Store
ORD-102362,2022-12-03,CUST-7366,71,Female,South,Florida,Miami,Clothing,2,77.1,154.2,In-Store
ORD-102363,2023-09-08,CUST-1185,31,Male,South,Georgia,Athens,Electronics,2,149.84,299.68,Online
ORD-102364,2024-02-24,CUST-5786,54,Male,West,Washington,Tacoma,Electronics,7,425.06,2975.42,Online
ORD-102365,2023-03-24,CUST-6384,32,Female,Northeast,New York,Buffalo,Electronics,3,242.45,727.35,In-Store
ORD-102366,2022-02-26,CUST-2861,43,Female,Midwest,Michigan,Ann Arbor,Home,1,233.2,233.2,Online
ORD-102367,2023-04-09,CUST-4794,35,Other,Midwest,Ohio,Cincinnati,Beauty,8,82.25,658.0,Online
ORD-102368,2023-07-15,CUST-9740,68,Male,Northeast,Pennsylvania,Allentown,Home,2,223.94,447.88,In-Store
ORD-102369,2024-06-08,CUST-9087,56,Male,Northeast,Massachusetts,Springfield,Electronics,2,270.25,540.5,In-Store
